time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
7.103,0.5801595463587095,-0.17619554746644006,-0.024608367988735225,0.7741987705134838,0.6634899976736985,0.34076389548272346
7.111,0.5836325116133523,-0.17751376572329214,-0.01881879670952369,0.7726148260418388,0.6562670922740095,0.33563120425503357
7.119,0.5865530404588828,-0.1785837835663493,-0.013099245002079485,0.7733563924097049,0.6578674366269617,0.3362602404286701
7.127,0.5894543792788154,-0.17959443513889184,-0.007413742085821795,0.7723509762133411,0.6504992202834163,0.3300823692352992
7.135,0.5924045906587319,-0.18058781051059292,-0.0018362873035968619,0.7722049149461934,0.6500991045367996,0.33191383659731866
7.143,0.5949270150999375,-0.1814631857698359,0.0037378309335567295,0.7759036303260696,0.6500959974536578,0.3103297665500211
7.151,0.5978547082361638,-0.18246056123498455,0.009322750252505507,0.775278608497683,0.6453630602561189,0.30846188641752015
7.159,0.6008610137704835,-0.1835495563452607,0.014833983941737294,0.7746378604195336,0.6403799568818487,0.3070059737496349
7.167,0.6038550554860942,-0.18463704168037154,0.020306593377638293,0.7748090294781984,0.6404310792505603,0.30773032801467526
7.175,0.606840016701816,-0.18567348332695666,0.025843254014523254,0.7739008688374835,0.6386039384908049,0.3082448536697857
7.183,0.6096029179896245,-0.18666298422741612,0.0313557628962835,0.7761469411150315,0.6372563485492959,0.28924455007690764
7.191,0.6125297168426735,-0.18763424091445202,0.03694987910945091,0.7752521758082938,0.6317115489761695,0.2865421247553046
7.199,0.6154153251472758,-0.18861537268675832,0.04252983112178743,0.7750881119973996,0.6267663107433545,0.2839370040235174
7.207,0.6181704735231097,-0.1895533723838021,0.04808081329586944,0.7755391296433696,0.6266288423142905,0.2841150434672972
7.215,0.6206628179961928,-0.19038614781970864,0.053659865689852815,0.7742930187796984,0.624283803901962,0.2854809756975669
7.223,0.6228459616994346,-0.19118219283862636,0.059175709186634506,0.775823016629364,0.6223393266404447,0.268688422220821
7.231,0.6251949816848574,-0.1919813068237577,0.06475215676235813,0.7740223285316001,0.6161956966769297,0.26705384053447734
7.239,0.6275828940067472,-0.19283187453493866,0.07022643598488809,0.7741197215622431,0.6155687398505325,0.2676454148900751
7.247,0.6301540750636416,-0.1937171793074608,0.07571194147120952,0.7712882695768184,0.6075530637761695,0.26593889237291446
7.255,0.6324540784755532,-0.19457808082012562,0.08107620326991505,0.7736062308945812,0.6084597277954735,0.253462571116879
7.263,0.6348166488737794,-0.1953464027878713,0.08656292408687705,0.7727184274259016,0.606015113038243,0.2517388665993705
7.271,0.6372837134694276,-0.19623644060240863,0.09188988443714496,0.773324850184991,0.6046623653145557,0.24035276555552265
7.279,0.6398149149105548,-0.1971222875862484,0.09717578732592269,0.7719878445852797,0.6006870101598025,0.24194078465371138
7.287,0.6421981467398101,-0.19797298707354472,0.10239355256349647,0.7725401630645199,0.5992307528601994,0.23053464382855715
7.295,0.6448230567910711,-0.19887887342306954,0.10745219284973118,0.7696849787893494,0.5924868855923604,0.23416060934505012
7.303,0.6472588060427267,-0.19978004922598203,0.11220097735551349,0.7707460571245259,0.5928339029939824,0.22676377175172924
7.311,0.6496123366454354,-0.2006435899753125,0.11655774225313387,0.7692545879878154,0.5888696011700523,0.22362752153392407
7.319,0.651594828678479,-0.20134035173223808,0.12055109060014413,0.7674597900284055,0.5838108056017894,0.2219525222304668
7.327,0.6532614969008952,-0.2018702728799564,0.12431155050520193,0.7659861728662567,0.578740790585897,0.22013270782450345
7.335,0.654775324016005,-0.20229821794200298,0.127953003179055,0.7648898420150192,0.5738602583430605,0.21721977537285664
7.343,0.6562855555164235,-0.20271131961829525,0.13154870020649412,0.7640479543082814,0.5693230018514592,0.21320562730364756
7.351,0.6578873056080417,-0.20318196722252146,0.13513726540033577,0.7631818057646336,0.5651288448149527,0.20857506222562527
7.359,0.6596103285600856,-0.20374012607481973,0.1387345205773567,0.76211528093171,0.5612136053093879,0.20373289983182996
7.367,0.6614358777622735,-0.20437102116546946,0.14234470593520232,0.7608580298658043,0.5574747208805375,0.19878309942337946
7.375,0.6633213972112477,-0.20503333891984,0.14596670620885366,0.759546819602607,0.5537957175252997,0.19361394720278025
7.383,0.6652226806756607,-0.20568481985260334,0.149596483869745,0.7583292234122561,0.5500814829966751,0.18810494645559306
7.391,0.6671089720927359,-0.2063015918130322,0.153228132698076,0.7572724571823861,0.5462842884559267,0.1822726798814891
7.399,0.6689687974542009,-0.20688356615808878,0.1568551371620872,0.7563425048709598,0.5424071310355503,0.17627636022306703
7.407,0.6706586397210614,-0.20739585571008412,0.1604725077757312,0.7553339623383413,0.5383664870922571,0.17082355574976482
7.415,0.672015539084855,-0.20780192115904583,0.16406122089552255,0.7539365372611546,0.5340658736067043,0.1667499375722743
7.423,0.6732333635953189,-0.2081736831961596,0.16760576195287413,0.7522951544025793,0.5296563521039142,0.16302683754011316
7.431,0.6744371286169883,-0.20854542286290467,0.171112056434775,0.7505644573686516,0.525213395590522,0.15895602982764778
7.439,0.6756719730522178,-0.20892179091294416,0.17459364998335491,0.7488629933218003,0.5207768443856731,0.15426643773153437
7.447,0.6769389852735221,-0.20929754781211862,0.17806239519215694,0.7472415287061929,0.5163627589956645,0.14899410692053383
7.455,0.6782265480119998,-0.20966992968805265,0.18152477602637607,0.7456862493911003,0.511971669463164,0.14332374675958715
7.463,0.6795252052361871,-0.21004089380417135,0.18498251093813067,0.7441524570608533,0.5076003614539113,0.1374549964352143
7.471,0.6808304920391937,-0.2104138079210376,0.18843486925753972,0.7426002951466173,0.5032460931148135,0.13152388539263526
7.479,0.6821408289860251,-0.21078981862375734,0.19188065911312346,0.741014810648601,0.49890495994406603,0.12558173638313086
7.487,0.6834551739359078,-0.21116670717887587,0.1953191179540852,0.7394063101789317,0.49457000293612463,0.11961641708810156
7.495,0.6847721301570022,-0.2115402937504367,0.1987499090607434,0.7377974717701234,0.4902321991362042,0.11359177322557823
7.503,0.6860663995668483,-0.21189844435611427,0.20217307707533116,0.736199316104448,0.48585925369607974,0.10753502781628121
7.511,0.6870147456401279,-0.21216312341783095,0.20550363404916716,0.7351545121562384,0.4822250200095608,0.1030204115928699
7.519,0.6877743339861349,-0.21244324049325236,0.20850628947751915,0.7331854250490362,0.47832225643802406,0.10219763885161015
7.527,0.6884927128494152,-0.21272258045812364,0.21121286645065318,0.7295729795019459,0.47243989940187436,0.10248225703368163
7.535,0.6891001376280901,-0.21288573947298772,0.21376270473194658,0.7266800184911317,0.4668375293320315,0.10052980662211475
7.543,0.6896282723931684,-0.2129406270813865,0.2161889010909288,0.7255356491780023,0.4627857630294523,0.09616263501923861
7.551,0.6901341696949812,-0.21297300900232052,0.21845279027033104,0.7241177133298788,0.45794444200679063,0.09265942875956501
7.559,0.6905421531211244,-0.2130094235746931,0.22061106322183122,0.7216736802542134,0.45082050511144356,0.08959134643126365
7.567,0.690751239859428,-0.2130552275687867,0.2228877103434863,0.7186054502497599,0.44353176031302777,0.08779939713252283
7.575,0.6910199210403434,-0.21318261013314999,0.22530744244920164,0.7149054558255448,0.43964507899866234,0.0837830340818897
7.583,0.6905484975881055,-0.21315125911537436,0.22799779250048502,0.7098798396098736,0.43410161480138054,0.08146217651223697
7.591,0.6902182922291562,-0.21315792838011394,0.23093994919728544,0.7071657413230024,0.43091549946502816,0.07519799269489447
7.599,0.6905771055080887,-0.213314035873446,0.23406559134390825,0.7050846231768646,0.4271670939686185,0.06565840849867133
7.607,0.69126090409552,-0.21351171778454248,0.23729040124784628,0.7032205067899766,0.4227896771309867,0.05531175799266208
7.615,0.6917701839983854,-0.21362165607208983,0.2405483344186088,0.7010731103993257,0.4179631270672308,0.04669111297856077
7.623,0.6921325689069082,-0.2136693063944426,0.24379239787392137,0.6987525579480125,0.4129198631561346,0.03930230654528444
7.631,0.6923977832177908,-0.213679903751256,0.24700645475908622,0.6962878960833891,0.40776040418071346,0.032894487826775176
7.639,0.6926109065034156,-0.21367349266466107,0.25018913745871707,0.6937229593932437,0.4025698581357773,0.027539974057641636
7.647,0.6927931390776392,-0.2136607426896857,0.253345563049737,0.6910613031474973,0.39739603286170855,0.02415662678365571
7.655,0.6929385436430042,-0.213647956249865,0.2564800597114134,0.6882135836900853,0.3922314725147231,0.024835557050875146
7.663,0.6930588101887789,-0.21362268099146942,0.25959867067732656,0.6854537308147397,0.3871190568161076,0.02411337453881135
7.671,0.6931997470743703,-0.21358199043446735,0.26270996564119375,0.6827811377837514,0.3819418291558536,0.024701330636218266
7.679,0.6933609913215566,-0.21352160798618947,0.2658160019316469,0.6803107767681804,0.37673981807647117,0.02423283677466692
7.687,0.6935292547241261,-0.21344995376563336,0.2689168537063118,0.6778999968407455,0.3714824138281694,-0.02437099861542258
7.695,0.6935326839026956,-0.21338161478751516,0.2719947468327355,0.674941796748008,0.3663088391628264,-0.024648866116028678
7.703,0.6934724049846999,-0.21334436462627782,0.2750457539663502,0.6716722285528527,0.3613509246137765,-0.024991124581831947
7.711,0.6932020322525929,-0.21321882597359476,0.27808772620055766,0.668291649326298,0.3562494557371805,-0.025800540546923934
7.719,0.6927895363646766,-0.21298578241451338,0.281113623970044,0.6650539910155042,0.35084745245160853,-0.02766913475309174
7.727,0.6923486832186931,-0.21267457753376906,0.2841201129307791,0.6621593573370634,0.34524614979436574,-0.0313153064875511
7.735,0.6919287960496847,-0.2123253220940864,0.28710776947266137,0.6594767847921372,0.33952027507709825,-0.036865328224334526
7.743,0.6915399649683991,-0.21197947199982625,0.29007749108951497,0.6567847676755663,0.33378959427621435,-0.043619263901050864
7.751,0.691179286212142,-0.21166605720760412,0.29303180225312264,0.653919286779105,0.32815793282697925,-0.050756625919791354
7.759,0.690841350337374,-0.21139207983128117,0.29597510066554555,0.6508392026490344,0.32266243019962904,-0.05784501745155346
7.767,0.6905185549405877,-0.21114322068738822,0.2989121385032494,0.6476155698974195,0.3172714706262214,-0.06485294994923851
7.775,0.6901321831025937,-0.21090598509515068,0.30175947117694424,0.6452522882964735,0.31299855467532023,-0.07131529121251035
7.783,0.689748425807645,-0.2107821428813459,0.3042024077564891,0.6417679016194975,0.30853491848484094,-0.07331720225979055
7.791,0.6894156473665216,-0.21064290517101636,0.3063951651336172,0.6365809583302089,0.30186786812498223,-0.07561827884515449
7.799,0.6888994121261129,-0.21032671902555755,0.30844177113281823,0.6335174969884085,0.296684683918504,-0.08004968365547249
7.807,0.688021667692273,-0.20983657588419735,0.3102654319956155,0.631404592823388,0.29217495571605756,-0.08216088156300394
7.8149999999999995,0.6865086781265815,-0.20911468265817135,0.31209699701158655,0.6265394334477192,0.28127420349828114,-0.0854276300277288
7.823,0.6848948250754896,-0.20839169053627238,0.3140594874090761,0.6231436960739543,0.2766206674721037,-0.08933640118613972
7.8309999999999995,0.6836281661253105,-0.20780528109617258,0.3159943123779385,0.6203427065477878,0.27156846104447574,-0.0948269244296096
7.839,0.6824274069872418,-0.20733997338993237,0.3179141561481176,0.6152867300123046,0.26472629764639155,-0.09915733285171857
7.8469999999999995,0.680091630964772,-0.2067253402031275,0.3201136508779516,0.6077294670573514,0.2581580908113468,-0.09963772108486957
7.855,0.6778070830239633,-0.20617994453442545,0.3225726627778105,0.602748211443846,0.2549531912927909,-0.10312598141227536
7.8629999999999995,0.6763949367703121,-0.2058013581419651,0.3252171072647716,0.5985072432708418,0.2508215984809201,-0.11140196362754562
7.871,0.6755744357798816,-0.2054517234799711,0.32794776802052894,0.595068405467996,0.2455764587460605,-0.12309106684359072
7.879,0.6749093764649476,-0.20502751956573295,0.3307069905705706,0.5922611827056099,0.23980557264845093,-0.13555371699446628
7.8870000000000005,0.6741701549198069,-0.20453023738359555,0.33345850145647216,0.5894923685851414,0.23377610404991422,-0.14685521619074748
7.895,0.6733117369801169,-0.2040122986847157,0.3361823653468621,0.5864103957923574,0.22776312022644518,-0.15633187759325295
7.9030000000000005,0.6723599156610574,-0.20351135656045116,0.3388769520935728,0.5829442203386432,0.22192600703997822,-0.16417594042003802
7.911,0.6710835384032512,-0.2029371285229118,0.3415543516117454,0.57899347430422,0.21616908215977215,-0.16995103690519286
7.9190000000000005,0.6695787895678675,-0.20229398029251033,0.34421039729638103,0.5747337217080788,0.21034361670242152,-0.17488856154316412
7.927,0.6678946080062529,-0.201629970824726,0.34676873020202237,0.5724874097756216,0.20297954108854288,-0.18664765906398273
7.9350000000000005,0.6666690147205161,-0.20124821000772997,0.34872829634304914,0.5693702500580762,0.20026057157870358,-0.18636745114004682
7.943,0.6656904826762213,-0.20109023216573174,0.34979342426701,0.5658619778701888,0.19839690253893316,-0.1816412355848378
7.951,0.664910321777584,-0.20104094879022583,0.34981958215092135,0.5611814514910454,0.1952600438925618,-0.16892686824385006
7.959,0.6640718250670146,-0.2007820545210599,0.34899231842336853,0.5544290026238596,0.18686274040867268,-0.1500481083804761
7.967,0.6625612127510605,-0.19991025993575384,0.3479417278191814,0.5493205833907528,0.17655510768457994,-0.13381338728554315
7.975,0.6603911436204948,-0.19853012791105673,0.34716979885915933,0.5473912191023094,0.1676780108433853,-0.12430310744615625
7.983,0.6581251575340437,-0.19712644264670143,0.3467583862690464,0.5466429417754122,0.1607076876414606,-0.11817181423776102
7.991,0.6562531600659254,-0.19611684572182586,0.346518496261492,0.544689080982542,0.15510203050215843,-0.1098247524398488
7.999,0.6548836217587874,-0.19558012204695974,0.3462728470692156,0.5406653807321704,0.1501260226065586,-0.09686075205035038
8.007,0.6537046544321035,-0.1952539116353309,0.34597094579891596,0.5354267085577598,0.14527076880465728,-0.08076111328071534
8.015,0.6522171856724244,-0.19475364513460747,0.3456279460686602,0.530212910343796,0.13993736258846745,-0.06408145047686542
8.023,0.6503919005598222,-0.19394461280369057,0.34524529792173375,0.5259298608069707,0.13377623994297672,-0.05014922427661528
8.031,0.6482912186014405,-0.19286125137142385,0.34482856818942764,0.5225657011147438,0.12685118693642927,-0.03938341784923516
8.039,0.6460201990370757,-0.19164862719465958,0.34439536326486575,0.5194846464189866,0.11960979025547758,-0.03072278400512829
8.047,0.6436908402435799,-0.19046700487682067,0.34397585669787745,0.5160154713538359,0.112641033098555,-0.025307690777139236
8.055,0.6415970791358498,-0.18941591082390907,0.3436096837506213,0.512560513030794,0.106154794182169,0.02714698802903115
8.063,0.6397841214721955,-0.18839765508423945,0.3433230270592933,0.510572609515386,0.10043828220231354,0.031219495966333
8.071,0.6379218022964279,-0.18727438433908716,0.3430902709703556,0.5096820561796851,0.09500351350397374,0.03466125163486922
8.079,0.6359324653105487,-0.18598693902653984,0.34285461319397115,0.5096766904724777,0.08925202169555035,0.0365483795482735
8.087,0.6338024354976577,-0.18451919903402203,0.34258710022157146,0.51062742097244,0.08315753241861046,0.036382096522076246
8.095,0.631553450589851,-0.18288524932446126,0.3423023707082269,0.5126298235495006,0.07691848283745273,0.03412858249549533
8.103,0.6292133034694389,-0.1811084460040222,0.34202970533313426,0.5157456079372031,0.07078309284132622,0.030309900014393598
8.111,0.6265714795625312,-0.17910980607645222,0.34179131846325816,0.5199974033569936,0.06490936049864438,0.026796854247909785
8.119,0.6237619880678755,-0.1769206860201349,0.34156806769754944,0.5253146355994898,0.058932109593643034,-0.02539633449110834
8.127,0.6206067431853404,-0.17460129075285735,0.3413184457643581,0.5303902413739912,0.05291634292404446,-0.026853826818835635
8.135,0.6174065999220959,-0.1723272966587075,0.3410362704951311,0.5344234747719532,0.04644784491111409,-0.028739361635106597
8.143,0.6144169680620761,-0.17017905646398646,0.34075034199176457,0.5381276442287395,0.040097354535861385,-0.031114370814044
8.151,0.6116378836402641,-0.16814324935495506,0.3404951646876153,0.5418215320057533,0.03408778404357271,-0.03457686127289161
8.159,0.6089910606467663,-0.1661700655427385,0.3402712346588004,0.5455529307934674,0.02826151958871037,-0.039170000531956184
8.167,0.6063897324808165,-0.1642060161892971,0.34005440163719847,0.5493193077980236,0.0224120060669577,-0.044512247476139244
8.175,0.6037708802970494,-0.1622106960614973,0.33982469167531626,0.5531532006048594,0.0164218079908256,-0.050317708698520924
8.183,0.6005474853442463,-0.16016728063880592,0.33968482763594654,0.5582993456403416,0.014287426615993581,-0.05182421089218625
8.191,0.5974691155247482,-0.15837714715019224,0.33967253430400746,0.5633365035243485,0.014306732838625713,-0.05155031472041216
8.199,0.5948266234493103,-0.15683512495482166,0.3396613415800491,0.5676531880875575,0.014265307739056432,-0.051409691301801175
8.207,0.592331213945017,-0.15537535715572393,0.3396686203762638,0.5717055066193137,0.014424171316615109,-0.051000325230129206
8.215,0.5896003616263537,-0.1537787011557814,0.33968850677219997,0.5761223181653992,0.014619535322901278,-0.0520144508416287
8.223,0.5861724171453426,-0.1519655236053623,0.3400378740827614,0.5801507054806616,0.013879212319402257,-0.07937557183308819
8.231,0.5819779426582974,-0.15000536014454102,0.3407403821500514,0.582707482826565,0.013730678407084085,-0.12275863460730108
8.239,0.5774159967728343,-0.14808595687250214,0.3419682226872789,0.5833141136597493,0.015883427657259475,-0.20960381137292572
8.247,0.5730682785165682,-0.14646958656065312,0.3433824292716645,0.5820042560476089,0.01804886486088897,-0.27677494467880237
8.255,0.569252382017555,-0.14528904336102944,0.3449317291159355,0.5794139929366744,0.01579619943349808,-0.2968805354429813
8.263,0.5659406545232679,-0.1444613146900009,0.34653982624091917,0.5751973682689653,0.014776370365999547,-0.33718850919721977
8.271,0.5629771690296197,-0.1439109587939642,0.3482010582786499,0.5704491883111431,0.008851825255734802,-0.3558353362280542
8.279,0.5601657016093897,-0.1434512960891654,0.3498864093549141,0.5647078737560283,0.006899764098216465,-0.37040363864239456
8.287,0.557278319551977,-0.14299750971634406,0.3516178788071649,0.5588931556636125,0.002658234992905406,-0.37945374065059223
8.295,0.5542615154569903,-0.14246533797713834,0.3532579240391174,0.5534047094818573,-0.0033612364338315714,-0.3861256129028927
8.303,0.5509688822661305,-0.14183091621247268,0.35485004921140284,0.5484010556316199,-0.009072309421676472,-0.391755101598557
8.311,0.5474163514917487,-0.14104267380514113,0.3563953039636063,0.5438919883227009,-0.015572813503774263,-0.3967078634822494
8.319,0.543701720725049,-0.14014599138634498,0.3579364660742863,0.5396130569289004,-0.021787598666975327,-0.4014332117584871
8.327,0.5399388190783201,-0.1392127255787372,0.3594944982283561,0.5353215123513091,-0.027634341051529177,-0.40609372251401865
8.335,0.5362056562074597,-0.1382911702826135,0.36106056611436355,0.5309183679147149,-0.03341683437358789,-0.41075634228505375
8.343,0.5325227470980751,-0.13738668290181,0.3626187376935155,0.5263797579558687,-0.0389178602357827,-0.4155732874013909
8.350999999999999,0.5286618484827796,-0.13637677027859407,0.3641805682215429,0.52192326432287,-0.04366650401569938,-0.4207553930730086
8.359,0.5247053669423982,-0.13531762522433155,0.36572766195004025,0.5176398390864061,-0.04938406145344043,-0.4256778646980175
8.367,0.5208449568132076,-0.13430410542005689,0.36724958242704453,0.5133039701414179,-0.055726344510737214,-0.4304020203433252
8.375,0.5171402333276722,-0.13336076145873932,0.3687871826192568,0.5087419426837791,-0.06180084658363505,-0.43505808300487114
8.383,0.5135442391245961,-0.1324724897566334,0.37034591410232753,0.503911249797,-0.0675326935255045,-0.4397456023303059
8.391,0.5105344165125976,-0.1316326154098304,0.37191983712868115,0.4967988436693296,-0.07403938683416289,-0.44152486822804526
8.399000000000001,0.5061461628389186,-0.1306191055902488,0.37356987814199716,0.48845163984780404,-0.07696037534969502,-0.44459359243635266
8.407,0.5004623416154086,-0.12913039214727906,0.3753472569724119,0.48229002549643374,-0.08204664765041603,-0.44856135539881237
8.415,0.49453221079673604,-0.12753282099985697,0.3773236152725925,0.47419128949819145,-0.08170760077168371,-0.45391360722222895
8.423,0.4897102871401646,-0.126494541331172,0.3790640804500347,0.46619116481399425,-0.08765284872158485,-0.45699129595629007
8.431,0.484584472659523,-0.12527996781314066,0.38106883129714664,0.4565046486981088,-0.08773120546435376,-0.4625950373279544
8.439,0.479175060886166,-0.12385251522050389,0.383135753032092,0.44667674748144615,-0.08575487184833364,-0.4665029787581325
8.447,0.4746539500220921,-0.1229858085327793,0.3849050232260831,0.4374579933601219,-0.09048435970162849,-0.4708251399499934
8.455,0.4700909120596197,-0.12205214999146552,0.3868138057528112,0.4271536338680453,-0.09247249962035564,-0.47555253831311983
8.463,0.4653069847526048,-0.1209661632955541,0.38876904616589236,0.4165934549084356,-0.09320386860933905,-0.47980322749946946
8.471,0.4614610711326881,-0.1203806741965936,0.3905913781791881,0.4060599004877363,-0.09764745830419486,-0.4842211402131813
8.479,0.4575778756314941,-0.11976042571337597,0.39245735750257715,0.394617156439272,-0.1005304425072735,-0.4887308035961091
8.487,0.45316602961050023,-0.11886551229028797,0.3942288091880588,0.38414640574361014,-0.10487466329612438,-0.49277034749336757
8.495,0.44918457371678233,-0.11817019119437155,0.39596869299980586,0.373212509279361,-0.11000492819466157,-0.4970048127012161
8.503,0.44541863972714957,-0.1175702549121862,0.39768147708830526,0.3621267788606448,-0.11603867749998731,-0.5012347999357587
8.511,0.44177554001287334,-0.11699715493380225,0.39942674674108414,0.3505248182386027,-0.12153368059193514,-0.5053407464107789
8.519,0.43729309816724005,-0.11611637456200175,0.4010550920429692,0.3404143107936286,-0.1278238562828955,-0.509724342032996
8.527,0.4328704965597616,-0.11519702109042118,0.402684104169988,0.3296330535445695,-0.13280962888812908,-0.5138643854004137
8.535,0.4283480105022308,-0.11420980623678645,0.40428875543739196,0.3189956917312,-0.13831563983739326,-0.5178590601788846
8.543,0.4238411520632761,-0.1132113157830732,0.4058475019194576,0.30876107688247556,-0.14549688903890612,-0.5218893802795126
8.551,0.4199208831884764,-0.11250217471095514,0.4073325738291791,0.29804359300862115,-0.15379614816710063,-0.5256248450744225
8.559,0.41632102796797366,-0.11192552997470262,0.40882595338473315,0.286918676095119,-0.16251256333184738,-0.5295497251567411
8.567,0.41257709881997506,-0.11123982319516657,0.4103245871767669,0.2759038760490369,-0.1714746583847333,-0.533512095783494
8.575,0.4085490273902108,-0.1103711237046543,0.41183406722343197,0.26511050727806085,-0.1804619281039601,-0.5374660611585567
8.583,0.40429747436160746,-0.10934828391895124,0.4133631181257442,0.25439440164581617,-0.18921636480633364,-0.5414048162414122
8.591,0.3999447923553223,-0.10823112039939531,0.414920511095219,0.24353460535654436,-0.1974812246820159,-0.5453379013478443
8.599,0.39558715542395007,-0.10706570444248165,0.4165141110785511,0.23235073490393576,-0.20503658873440678,-0.549273925434913
8.607,0.3911325060618003,-0.10582231469892722,0.4180869591649605,0.22113699746496573,-0.21276861723289908,-0.5529005835235941
8.615,0.38678819668674347,-0.10460891134373007,0.41958409668677454,0.20999648384816227,-0.2216165571406643,-0.5559457069909302
8.623,0.3825774845894454,-0.10341872792121265,0.4211054375634058,0.198796125350007,-0.23124795590083025,-0.5597568499177772
8.631,0.37788716701294867,-0.1020833685855358,0.42255871868659867,0.18812959981547417,-0.2387554408353072,-0.5633676135323009
8.639,0.3729747967747201,-0.10052894882464525,0.42404528998188873,0.17717149619894323,-0.24437011475291115,-0.5671655287950985
8.647,0.36778752018639516,-0.09881084692009523,0.4254487665709439,0.16696173871230746,-0.25094251918349997,-0.5708053492104455
8.655,0.36328043051533143,-0.09738305052068608,0.42681397767879936,0.1558211013282702,-0.256514404996663,-0.5739437018379077
8.663,0.3587581602361709,-0.09590979151731727,0.4281907043644484,0.14494078338062932,-0.26269845554359517,-0.577791018306594
8.671,0.3543227928151751,-0.09442818207701897,0.42960461825801044,0.13326871726391643,-0.26748852707432214,-0.5810505319467616
8.679,0.349867412724171,-0.09290249918417715,0.43104360359336,0.12126709747761444,-0.27197109518826856,-0.5844140686387256
8.687,0.34507773932069163,-0.09118946619897361,0.4324574968350898,0.11013034499446261,-0.2781919339109873,-0.5883671545770417
8.695,0.3403977557578379,-0.08947720727208175,0.43388142400507324,0.0984012317325047,-0.28336489831457357,-0.591641216514013
8.703,0.335817586583083,-0.08777225252606602,0.43533473948373214,0.08617292599935267,-0.2879018428143585,-0.594894526841701
8.711,0.3308158418913063,-0.08583313295842832,0.4367732371421882,0.07477871805534653,-0.2938246783514131,-0.5983544842601232
8.719,0.3256636552951626,-0.0837718702614989,0.4382018176384461,0.06337533240727788,-0.29922473498429003,-0.6012817123273653
8.727,0.32077572914999486,-0.08177885637854132,0.4396953618042909,0.051544428691659316,-0.3028686119795543,-0.6043791032052832
8.735,0.315531687580652,-0.07958630423972846,0.44112371647076465,0.04146132352227605,-0.3090621271021785,-0.6077004213616677
8.743,0.30988112877124685,-0.0771614525975215,0.44243249542885543,0.03312311385473388,-0.3164508370197874,-0.6107622064377205
8.751,0.3040545644692205,-0.07461804706014075,0.4436064163385556,0.02612176481204065,-0.32477583686990474,-0.6136528937279948
8.759,0.2983327035145038,-0.07208698617255838,0.4446264899834622,0.0200305503614584,-0.33318049238569003,-0.6163723407361203
8.767,0.2927933339148652,-0.06968102217650873,0.4456765921123562,0.01295209092790417,-0.3379441940772434,-0.6195009576742816
8.775,0.28733337370301903,-0.06730300804189593,0.44673596645607727,0.005494946335069972,-0.3423330212999174,-0.6228144299022533
8.783,0.28195880066225065,-0.06495267493681833,0.4477402991504187,-0.0013278435824370938,-0.3482814463237789,-0.6260043049488253
8.791,0.276697796975796,-0.06262929414764962,0.4487267731900513,-0.008030509627869886,-0.3540048132155311,-0.6290629097811946
8.799,0.271477413746247,-0.06029759170604887,0.44972436984485764,-0.014809891737645575,-0.35920258767271385,-0.6321332280434602
8.807,0.266161000626159,-0.05789822695158442,0.4507220320118055,-0.021409527381369475,-0.3643342991951828,-0.6348540371685436
8.815,0.2606789323092027,-0.05539653297293956,0.45172012588195987,-0.027827471635784473,-0.36926731131003265,-0.6374003260867109
8.823,0.25514661721470766,-0.05285029127916374,0.45272052731392165,-0.0341940515232344,-0.3741106392440896,-0.6399546591611536
8.831,0.24963319096797676,-0.05029411268479311,0.45371914155324067,-0.04053118886398055,-0.3789968170383782,-0.6425158622390041
8.839,0.24415748399191806,-0.047737058302323554,0.4547150803738571,-0.046851964602541596,-0.38390680729661764,-0.645077608791893
8.847,0.238708508225006,-0.04517374475057068,0.45570961741209537,-0.0531616505562309,-0.3888003070991868,-0.647640201825074
8.855,0.23326928170853023,-0.04259632294398319,0.4567032474436461,-0.05945200436160336,-0.3936776395699324,-0.6502040394352795
8.863,0.22783039756296652,-0.04000065107815676,0.45769593107064743,-0.065718225967895,-0.39854598360258553,-0.6527680840504528
8.871,0.22239007812667388,-0.03738613340317265,0.45868778636934504,-0.07196407324941001,-0.40340504812365907,-0.6553320579316253
8.879,0.21687010642652993,-0.03475399445466554,0.45954076900140084,-0.07616298693943113,-0.4133575748173275,-0.6580552012554755
8.887,0.2116542246347084,-0.03229403577178935,0.4600443617461485,-0.07834196578449548,-0.42385051207643354,-0.6595909642239928
8.895,0.2067549926754193,-0.030017638373852407,0.4605177952812882,-0.07956005879742589,-0.4368830426672794,-0.6630366426221981
8.903,0.20211844140159307,-0.02785060448019383,0.4609839159034488,-0.08123118667072804,-0.4440147977576929,-0.6655564600917891
8.911,0.19739468196296528,-0.025634837212519912,0.4614702586591095,-0.08346626625898201,-0.4484793203410984,-0.6675662948512597
8.919,0.1925010361979158,-0.0233393471540273,0.4619620359618768,-0.08610539864296785,-0.4525506023509802,-0.6695634558212173
8.927,0.18748694148619904,-0.020984166232516976,0.46245845714581435,-0.0890858849104883,-0.45674681916556814,-0.6715634677351527
8.935,0.18238845620112798,-0.018584696258685085,0.4629594546476996,-0.0924026122104542,-0.4609457015970513,-0.6735665472467378
8.943,0.1772183962643421,-0.016146252006372208,0.4634640222070088,-0.09598904401046449,-0.46516908004193436,-0.6755947437909686
8.951,0.17194150841563527,-0.01365064154694906,0.4639693622990526,-0.09959250068550096,-0.4694700770167488,-0.677643457236841
